Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::ComponentBank::~ComponentBank()
  0.00      0.03     0.00        1     0.00     0.00  bool DualityEngine::DelegateSpawner<DualityEngine::Game, bool>::MethodCaller<&DualityEngine::Game::pauseBankDependentSystems>(void*)
  0.00      0.03     0.00        1     0.00     0.00  bool DualityEngine::DelegateSpawner<DualityEngine::Game, bool>::MethodCaller<&DualityEngine::Game::resumeBankDependentSystems>(void*)
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::System_PhysMove::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::System_PhysMove::~System_PhysMove()
  0.00      0.03     0.00        1     0.00    20.00  DualityEngine::System_Scripting::submitScript(std::string const&)
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::System_Scripting::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::System_Scripting::~System_Scripting()
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::System_UserInput::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::System_UserInput::~System_UserInput()
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::System_Control_SS::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::System_Control_SS::~System_Control_SS()
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::System_PhysCollide::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::System_PhysCollide::~System_PhysCollide()
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::System_Render_Master::setUpEnvironment(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::System_Render_Master::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::System_Render_Master::~System_Render_Master()
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::System_Render_Models::~System_Render_Models()
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::System_Render_Console::~System_Render_Console()
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::System_Render_Background::setUpResources(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::System_Render_Background::~System_Render_Background()
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::Console::getLog()
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::Console::~Console()
  0.00      0.03     0.00        1     0.00     0.00  DualityEngine::DebugCube::DebugCube()
  0.00      0.03     0.00        1     0.00     0.00  std::_Hashtable<std::string, std::pair<std::string const, std::pair<std::string const, int const> >, std::allocator<std::pair<std::string const, std::pair<std::string const, int const> > >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_Hashtable<std::pair<std::string const, std::pair<std::string const, int const> > const*>(std::pair<std::string const, std::pair<std::string const, int const> > const*, std::pair<std::string const, std::pair<std::string const, int const> > const*, unsigned long, std::hash<std::string> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<std::string> const&, std::__detail::_Select1st const&, std::allocator<std::pair<std::string const, std::pair<std::string const, int const> > > const&)
  0.00      0.03     0.00        1     0.00     0.00  std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::CameraFree>, std::allocator<std::pair<unsigned long const, DualityEngine::CameraFree> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
  0.00      0.03     0.00        1     0.00     0.00  std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::PointLight>, std::allocator<std::pair<unsigned long const, DualityEngine::PointLight> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
  0.00      0.03     0.00        1     0.00     0.00  std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::DirectionalLight>, std::allocator<std::pair<unsigned long const, DualityEngine::DirectionalLight> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
  0.00      0.03     0.00        1     0.00     0.00  std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Soul>, std::allocator<std::pair<unsigned long const, DualityEngine::Soul> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
  0.00      0.03     0.00        1     0.00     0.00  std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Owner>, std::allocator<std::pair<unsigned long const, DualityEngine::Owner> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
  0.00      0.03     0.00        1     0.00     0.00  std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Score>, std::allocator<std::pair<unsigned long const, DualityEngine::Score> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
  0.00      0.03     0.00        1     0.00     0.00  std::_Hashtable<unsigned long, std::pair<unsigned long const, DualityEngine::Position>, std::allocator<std::pair<unsigned long const, DualityEngine::Position> >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear()
  0.00      0.03     0.00        1     0.00     0.00  stbi_zlib_decode_malloc_guesssize_headerflag

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 33.33% of 0.03 seconds

index % time    self  children    called     name
                0.00    0.02       1/1           DualityEngine::Game::Main() [3]
[1]     66.7    0.00    0.02       1         DualityEngine::System_Scripting::submitScript(std::string const&) [1]
                0.02    0.00       1/1           DualityEngine::Game::pauseBankDependentSystems() [2]
                0.00    0.00       6/99          void std::vector<std::string, std::allocator<std::string> >::_M_emplace_back_aux<std::string const&>(std::string const&) [77]
                0.00    0.00       1/21          DualityEngine::Console::output(char const*) [89]
                0.00    0.00       1/16          DualityEngine::Console::outputStr(std::string const&) [97]
                0.00    0.00       1/16          void DualityEngine::DelegateSpawner<DualityEngine::Console, void, std::string const&>::MethodCaller<&DualityEngine::Console::outputStr>(void*, std::string const&) [96]
                0.00    0.00       1/1           bool DualityEngine::DelegateSpawner<DualityEngine::Game, bool>::MethodCaller<&DualityEngine::Game::pauseBankDependentSystems>(void*) [186]
                0.00    0.00       1/1           bool DualityEngine::DelegateSpawner<DualityEngine::Game, bool>::MethodCaller<&DualityEngine::Game::resumeBankDependentSystems>(void*) [187]
-----------------------------------------------
                0.02    0.00       1/1           DualityEngine::System_Scripting::submitScript(std::string const&) [1]
[2]     66.7    0.02    0.00       1         DualityEngine::Game::pauseBankDependentSystems() [2]
                0.00    0.00 1406161/1820556     DualityEngine::System::isPauseConfirmed() [44]
                0.00    0.00       8/8           DualityEngine::System::pause() [104]
-----------------------------------------------
                                                 <spontaneous>
[3]     66.7    0.00    0.02                 DualityEngine::Game::Main() [3]
                0.00    0.02       1/1           DualityEngine::System_Scripting::submitScript(std::string const&) [1]
                0.00    0.00       9/9           DualityEngine::SystemEngine::addSystem(DualityEngine::System*) [100]
                0.00    0.00       9/9           DualityEngine::System::quit() [101]
                0.00    0.00       3/3           DualityEngine::SystemEngine::engage() [118]
-----------------------------------------------
                0.01    0.00  472973/472973      DualityEngine::EngineThreadFunction(void*) [5]
[4]     33.3    0.01    0.00  472973         DualityEngine::System::isPaused() [4]
-----------------------------------------------
                                                 <spontaneous>
[5]     33.3    0.00    0.01                 DualityEngine::EngineThreadFunction(void*) [5]
                0.01    0.00  472973/472973      DualityEngine::System::isPaused() [4]
                0.00    0.00  516440/516440      DualityEngine::System::isQuit() [45]
                0.00    0.00  414395/1820556     DualityEngine::System::isPauseConfirmed() [44]
                0.00    0.00    4147/4147        DualityEngine::System_UserInput::tick() [62]
                0.00    0.00    4147/4147        DualityEngine::System_PhysCollide::tick() [63]
                0.00    0.00    4146/4146        DualityEngine::System_PhysMove::tick() [64]
                0.00    0.00    4145/4145        DualityEngine::System_Control_SS::tick() [65]
                0.00    0.00    2996/2996        DualityEngine::ComponentBank::updateActiveCamera() [67]
                0.00    0.00    2995/2995        DualityEngine::System_Render_Models::tick() [68]
                0.00    0.00    2994/2994        DualityEngine::System_Render_Background::tick() [69]
                0.00    0.00    2992/2992        DualityEngine::System_Render_Master::tick() [70]
                0.00    0.00    2992/2992        DualityEngine::System_Render_Console::tick() [71]
                0.00    0.00    2496/2496        DualityEngine::System_Scripting::tick() [73]
                0.00    0.00      32/32          DualityEngine::System::getName() [85]
                0.00    0.00       5/21          DualityEngine::Console::output(char const*) [89]
                0.00    0.00       5/5           void DualityEngine::DelegateSpawner<DualityEngine::Console, void, char const*>::MethodCaller<&DualityEngine::Console::output>(void*, char const*) [109]
                0.00    0.00       3/3           DualityEngine::System::confirmPaused() [131]
                0.00    0.00       1/1           DualityEngine::System_Scripting::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [190]
                0.00    0.00       1/1           DualityEngine::System_Control_SS::init(std::basic_stringstream<char, std::char_traits<char>, std::allocator<char> >&) [194]
